	gender	age	annual_income	hobby	bought_product_category
5334	0	26	170	4	7
5335	0	31	900	0	3
5336	0	41	240	7	6
5337	0	64	1010	7	3
5338	1	22	650	2	3
5339	0	80	270	5	0
5340	0	75	150	8	0
5341	0	21	850	5	0
5342	0	52	550	7	7
5343	0	47	1130	2	5
5344	0	46	350	9	7
5345	0	71	590	1	2
5346	1	38	890	1	3
5347	0	53	930	2	5
5348	0	38	1120	1	3
5349	0	41	710	2	6
5350	1	56	800	9	2
5351	0	40	160	5	0
5352	0	64	970	5	6
5353	1	89	1200	7	4
5354	1	63	960	3	1
5355	0	51	1250	9	3
5356	1	85	490	4	5
5357	1	22	1310	7	6
5358	1	55	390	6	3
5359	0	25	960	6	6
5360	1	63	1360	2	6
5361	0	74	270	5	0
5362	0	84	290	9	7
5363	1	28	970	0	6
5364	0	81	1000	0	3
5365	0	38	1080	9	4
5366	1	20	280	5	4
5367	0	61	760	9	4
5368	0	61	820	5	5
5369	1	43	970	0	0
5370	1	41	1110	9	3
5371	0	77	600	7	4
5372	1	77	1460	1	6
5373	1	25	1150	3	6
5374	0	33	1190	9	6
5375	0	57	920	0	1
5376	0	49	410	5	0
5377	1	64	1020	9	1
5378	1	36	200	2	1
5379	0	88	720	6	4
5380	1	64	1390	9	5
5381	1	38	750	3	6
5382	0	65	570	4	6
5383	1	58	150	2	5
5384	1	22	860	5	0
5385	1	68	1000	0	4
5386	0	25	610	5	0
5387	0	30	350	8	4
5388	1	71	1350	1	7
5389	1	70	850	3	6
5390	1	42	800	4	3
5391	0	46	660	0	6
5392	1	84	170	9	6
5393	0	78	670	3	5
5394	1	30	1370	5	6
5395	1	69	290	9	4
5396	1	83	460	5	2
5397	1	35	490	2	4
5398	1	73	1120	5	6
5399	1	77	1300	7	4
5400	0	58	210	6	4
5401	1	85	530	4	6
5402	0	80	1360	2	5
5403	1	59	1010	6	4
5404	1	83	620	3	6
5405	0	70	930	3	6
5406	0	78	180	0	4
5407	0	71	1390	7	3
5408	0	48	890	5	4
5409	0	44	220	5	0
5410	1	20	1100	0	6
5411	0	36	1070	8	6
5412	0	29	270	3	4
5413	1	79	1340	1	3
5414	0	83	1430	9	6
5415	0	18	1370	4	0
5416	1	46	1210	4	6
5417	0	67	830	8	6
5418	0	58	610	2	6
5419	0	83	780	4	6
5420	0	71	860	9	7
5421	1	31	820	4	5
5422	0	69	160	4	6
5423	1	80	940	8	5
5424	0	82	300	9	4
5425	1	74	1010	6	1
5426	0	86	1000	7	1
5427	0	56	220	8	2
5428	1	18	440	2	1
5429	0	27	1390	2	6
5430	1	19	1370	6	4
5431	1	57	210	3	1
5432	1	36	1050	2	5
5433	1	19	190	0	1
5434	0	28	290	0	3
5435	1	59	390	6	4
5436	1	44	410	0	4
5437	1	56	550	9	4
5438	1	87	1210	5	6
5439	0	60	1180	0	0
5440	1	40	220	5	0
5441	1	33	370	8	4
5442	1	26	880	1	2
5443	0	75	1290	6	4
5444	0	50	1380	1	3
5445	0	27	240	7	1
5446	1	88	1430	5	1
5447	0	79	980	2	5
5448	0	82	720	7	1
5449	1	79	170	8	5
5450	1	27	430	3	1
5451	1	30	850	3	2
5452	1	40	920	2	1
5453	0	81	190	8	5
5454	0	56	580	1	1
5455	0	89	220	8	2
5456	0	86	930	0	2
5457	1	89	250	4	6
5458	0	64	650	8	2
5459	0	49	1360	4	6
5460	1	76	1380	2	5
5461	1	85	1260	4	6
5462	1	73	1190	9	3
5463	1	37	930	7	5
5464	1	32	430	2	4
5465	1	51	1140	5	6
5466	0	28	330	6	0
5467	1	76	1370	9	7
5468	0	60	1150	0	3
5469	1	46	370	9	2
5470	0	61	1320	2	5
5471	0	76	290	8	0
5472	0	49	150	2	5
5473	1	50	1120	3	6
5474	0	50	340	7	5
5475	1	73	870	6	4
5476	1	82	760	7	2
5477	1	79	790	6	6
5478	0	56	760	2	3
5479	1	57	400	5	3
5480	1	26	1180	2	6
5481	0	82	1450	3	2
5482	0	53	950	4	6
5483	1	22	1300	5	2
5484	1	81	1310	1	6
5485	0	57	1490	1	3
5486	1	23	1080	4	6
5487	1	55	1350	3	4
5488	0	68	190	3	4
5489	1	34	930	0	3
5490	0	62	540	9	1
5491	1	36	560	0	5
5492	0	66	690	8	5
5493	0	34	780	7	6
5494	1	58	1170	8	2
5495	1	74	1140	9	5
5496	0	49	280	5	4
5497	1	74	360	4	6
5498	0	89	990	3	6
5499	1	39	1100	1	1
5500	1	53	620	4	3
5501	1	74	1060	8	6
5502	0	44	830	1	5
5503	1	53	980	1	6
5504	1	59	1390	2	5
5505	1	69	630	7	5
5506	1	78	260	1	4
5507	1	80	1450	7	4
5508	0	57	910	1	5
5509	1	79	360	7	6
5510	0	24	240	0	4
5511	0	75	680	3	6
5512	0	44	810	8	2
5513	1	82	1300	5	2
5514	0	46	630	1	0
5515	0	23	230	0	4
5516	1	42	1220	1	4
5517	1	53	490	3	5
5518	0	24	810	2	1
5519	1	29	1110	2	2
5520	0	32	790	2	0
5521	1	58	1460	8	3
5522	1	72	1380	4	6
5523	0	21	210	6	4
5524	0	54	660	4	2
5525	1	22	1160	1	5
5526	1	50	860	3	6
5527	0	86	630	7	0
5528	1	31	1420	5	2
5529	0	50	440	4	6
5530	1	40	290	3	1
5531	0	72	300	1	4
5532	1	70	780	2	6
5533	0	78	1270	0	6
5534	0	46	1270	5	0
5535	1	71	1030	7	4
5536	1	51	450	3	4
5537	0	78	1280	8	0
5538	1	46	1350	5	5
5539	1	50	1030	5	6
5540	1	18	560	6	6
5541	1	39	480	2	4
5542	1	81	330	9	7
5543	1	31	1020	3	2
5544	1	89	880	6	5
5545	0	83	580	8	2
5546	0	81	240	9	7
5547	0	85	550	9	6
5548	0	38	1390	5	3
5549	1	24	690	2	5
5550	0	85	370	9	4
5551	0	23	990	2	0
5552	1	25	1150	2	0
5553	1	75	1490	4	5
5554	1	21	380	1	3
5555	1	76	280	8	1
5556	0	67	980	9	7
5557	0	34	270	3	6
5558	0	87	330	3	6
5559	0	32	1200	2	0
5560	1	34	1230	4	4
5561	0	81	230	3	0
5562	1	57	930	9	6
5563	0	76	860	2	0
5564	1	25	710	4	3
5565	1	18	1320	1	6
5566	0	72	1400	7	5
5567	1	56	680	1	5
5568	0	59	1100	1	6
5569	1	25	1010	9	7
5570	1	35	1000	0	6
5571	1	21	750	6	5
5572	1	62	410	4	5
5573	0	42	1280	5	4
5574	1	78	460	9	2
5575	1	30	490	0	2
5576	0	33	770	7	0
5577	0	70	270	3	6
5578	0	79	230	7	4
5579	0	18	1240	8	0
5580	1	44	1030	2	5
5581	1	30	1030	2	6
5582	1	28	690	1	3
5583	1	79	690	2	1
5584	1	73	220	4	1
5585	1	69	500	8	6
5586	1	75	1140	3	4
5587	0	59	610	9	5
5588	0	53	900	1	3
5589	1	71	1000	8	4
5590	1	45	250	2	7
5591	1	80	880	0	4
5592	0	48	350	4	4
5593	0	83	200	5	0
5594	0	67	820	0	6
5595	0	67	1470	8	6
5596	1	46	1050	5	0
5597	1	52	1290	8	6
5598	1	46	650	0	2
5599	1	27	910	3	6
5600	0	26	460	1	6
5601	1	88	930	1	6
5602	0	85	600	4	6
5603	0	87	960	7	6
5604	0	82	1000	9	3
5605	0	28	1070	4	6
5606	1	36	1130	0	3
5607	0	72	1410	0	4
5608	0	69	960	9	3
5609	1	25	490	0	6
5610	1	33	1430	6	6
5611	0	59	620	5	0
5612	0	53	200	0	0
5613	0	65	300	0	0
5614	0	65	400	7	5
5615	1	28	990	6	3
5616	0	68	1370	3	6
5617	1	84	600	7	5
5618	0	31	980	9	5
5619	1	27	930	5	3
5620	1	19	1470	7	5
5621	0	66	660	7	5
5622	0	31	1350	6	3
5623	1	84	980	1	6
5624	1	24	1310	0	2
5625	0	66	460	6	6
5626	0	56	1430	0	3
5627	0	28	1130	4	3
5628	1	51	830	5	3
5629	1	84	350	0	0
5630	0	73	390	0	0
5631	0	41	740	7	5
5632	1	52	1410	7	4
5633	1	20	980	0	1
5634	1	77	1370	7	7
5635	1	35	320	0	4
5636	1	70	300	3	4
5637	0	23	490	7	5
5638	1	77	1320	6	4
5639	0	67	580	5	4
5640	0	45	1450	0	4
5641	1	38	1230	0	6
5642	0	62	1460	4	6
5643	1	42	1130	1	2
5644	0	74	710	6	5
5645	0	33	460	9	6
5646	1	56	590	6	4
5647	0	54	1140	8	6
5648	1	49	650	5	7
5649	0	89	1420	2	0
5650	1	18	790	8	3
5651	0	55	1410	9	4
5652	0	74	1010	2	4
5653	1	37	380	4	2
5654	0	47	1130	2	4
5655	1	67	1270	7	5
5656	1	76	890	9	4
5657	0	54	1390	0	6
5658	0	82	900	5	5
5659	1	47	420	3	2
5660	0	59	410	9	4
5661	0	53	340	6	4
5662	1	68	480	4	6
5663	0	86	720	0	7
5664	0	61	1200	9	3
5665	1	87	220	3	6
5666	0	26	1230	9	6
5667	1	43	500	0	3
5668	1	68	980	6	4
5669	0	21	150	0	3
5670	1	46	610	2	4
5671	0	29	520	5	2
5672	1	38	1300	0	6
5673	1	63	740	8	2
5674	1	89	1490	5	2
5675	0	78	270	3	4
5676	1	67	930	4	6
5677	0	50	990	9	1
5678	1	80	160	7	6
5679	0	60	240	9	0
5680	1	20	540	0	2
5681	0	72	670	0	4
5682	0	76	1010	5	0
5683	0	55	530	7	5
5684	0	72	990	8	3
5685	0	21	720	3	6
5686	0	57	280	9	6
5687	0	76	310	1	6
5688	1	81	720	4	2
5689	0	50	940	3	6
5690	1	52	230	6	4
5691	0	20	700	3	5
5692	0	54	780	7	3
5693	1	39	1230	0	5
5694	1	75	1010	9	3
5695	0	53	1320	7	5
5696	1	18	810	1	3
5697	0	66	590	5	2
5698	1	26	1340	8	2
5699	1	55	1230	2	1
5700	1	49	1030	9	6
5701	0	84	930	6	4
5702	0	53	500	0	3
5703	0	67	260	7	1
5704	1	46	580	9	5
5705	0	48	580	8	0
5706	0	41	320	0	3
5707	1	44	590	9	6
5708	1	33	760	3	6
5709	1	80	1390	3	6
5710	0	34	320	9	7
5711	1	61	450	0	1
5712	1	53	1280	0	4
5713	0	86	440	2	4
5714	0	28	850	3	0
5715	0	27	1260	8	6
5716	0	68	910	6	4
5717	1	64	520	1	1
5718	1	49	480	9	4
5719	1	85	390	6	1
5720	0	88	320	8	6
5721	1	63	560	4	6
5722	0	68	330	6	4
5723	0	31	1090	7	7
5724	0	89	1430	2	6
5725	0	79	1340	5	2
5726	1	52	830	5	5
5727	1	39	920	1	4
5728	1	37	1140	6	5
5729	1	70	610	1	3
5730	1	70	650	1	6
5731	1	19	150	8	4
5732	1	87	330	6	2
5733	1	85	700	1	4
5734	0	79	790	8	4
5735	0	77	200	5	4
5736	1	52	1060	7	6
5737	0	40	480	7	0
5738	0	60	890	3	5
5739	1	50	1210	4	6
5740	0	82	500	0	0
5741	0	68	890	1	6
5742	0	82	560	3	6
5743	1	25	1480	8	2
5744	1	30	790	1	6
5745	1	89	870	8	2
5746	0	41	1310	7	4
5747	0	40	1110	5	0
5748	1	65	910	2	0
5749	1	64	820	5	6
5750	1	79	1060	6	4
5751	0	85	360	1	0
5752	1	27	240	1	4
5753	0	57	390	0	0
5754	1	41	1370	7	2
5755	0	75	450	3	4
5756	0	60	420	3	4
5757	1	69	370	2	2
5758	0	19	900	5	0
5759	1	83	1350	7	6
5760	1	45	710	4	7
5761	0	82	1430	6	0
5762	1	60	1420	1	6
5763	1	82	1290	4	2
5764	0	25	710	3	6
5765	0	23	830	9	6
5766	1	59	150	4	4
5767	0	77	180	2	6
5768	0	40	800	1	3
5769	0	34	550	4	6
5770	0	57	740	7	3
5771	0	23	480	5	0
5772	0	18	330	6	5
5773	1	21	640	5	1
5774	1	85	1380	6	5
5775	0	20	1380	1	3
5776	0	81	730	7	7
5777	1	68	510	1	2
5778	1	43	890	5	4
5779	1	36	1470	9	5
5780	1	83	910	1	5
5781	1	37	590	1	6
5782	0	58	670	9	4
5783	1	35	1280	6	4
5784	0	86	870	4	6
5785	1	49	560	2	5
5786	0	29	1090	3	6
5787	1	65	830	2	4
5788	1	49	1140	3	3
5789	1	38	1110	9	0
5790	0	50	980	5	5
5791	0	89	730	7	4
5792	0	81	530	7	6
5793	1	32	380	3	1
5794	1	52	1280	0	6
5795	0	27	1100	8	2
5796	1	30	590	3	6
5797	0	60	1470	0	5
5798	0	28	740	3	6
5799	0	83	230	1	0
5800	1	59	290	6	4
5801	1	82	160	0	4
5802	1	51	700	2	5
5803	0	64	500	0	0
5804	1	49	190	8	2
5805	0	76	280	0	2
5806	0	66	1190	1	3
5807	0	42	1420	4	2
5808	1	41	380	9	4
5809	0	78	1150	2	5
5810	0	48	390	9	0
5811	0	43	450	4	4
5812	0	32	960	4	0
5813	1	22	790	2	6
5814	0	40	1000	1	6
5815	0	32	640	5	5
5816	1	58	730	0	4
5817	1	80	330	4	2
5818	1	83	1230	6	7
5819	0	26	670	3	6
5820	1	25	450	3	6
5821	1	88	1480	8	6
5822	1	63	1150	7	1
5823	0	45	590	3	6
5824	0	68	1220	4	4
5825	1	49	1350	5	5
5826	1	71	1050	2	6
5827	0	19	600	6	7
5828	1	37	1210	9	4
5829	1	84	250	2	5
5830	1	68	600	9	1
5831	1	47	1140	1	2
5832	0	58	900	4	6
5833	1	58	1100	6	3
5834	0	72	1460	4	6
5835	1	27	470	6	2
5836	0	31	480	2	5
5837	1	65	1170	4	1
5838	1	72	570	8	2
5839	0	37	1160	0	5
5840	0	68	1350	4	6
5841	1	38	1450	0	5
5842	0	65	1140	9	0
5843	0	38	1100	4	6
5844	1	30	1370	9	2
5845	0	37	480	4	4
5846	1	33	520	4	6
5847	0	82	1190	2	4
5848	1	81	840	8	2
5849	0	50	220	1	0
5850	0	83	990	3	6
5851	1	68	1320	4	3
5852	1	47	960	5	4
5853	1	20	1320	7	1
5854	0	47	630	3	6
5855	0	32	1370	7	5
5856	1	75	920	1	3
5857	0	53	680	2	5
5858	1	61	260	0	4
5859	1	84	1250	2	6
5860	1	42	900	7	4
5861	0	81	520	6	1
5862	0	50	810	7	3
5863	0	60	330	3	6
5864	0	30	300	5	5
5865	0	45	950	5	0
5866	1	32	820	6	1
5867	0	81	1420	0	5
5868	0	55	510	2	6
5869	1	36	1090	6	4
5870	0	71	640	2	5
5871	1	33	880	5	2
5872	0	19	740	0	6
5873	1	64	700	4	2
5874	0	68	970	8	2
5875	0	32	1320	8	3
5876	0	52	1370	0	0
5877	1	69	1270	5	6
5878	1	44	1370	5	4
5879	1	23	720	1	6
5880	1	39	870	2	1
5881	0	62	770	3	4
5882	0	80	1480	8	6
5883	0	50	290	0	1
5884	0	54	710	3	6
5885	0	74	470	6	4
5886	0	53	990	4	6
5887	0	34	520	8	6
5888	0	80	670	9	4
5889	1	53	910	7	6
5890	0	40	530	2	6
5891	1	31	850	7	1
5892	0	84	500	2	6
5893	1	34	180	0	4
5894	0	57	230	1	5
5895	1	62	1460	1	2
5896	0	52	1320	0	4
5897	1	39	1250	5	0
5898	1	44	340	7	2
5899	1	56	1260	5	0
5900	0	18	860	4	1
5901	1	46	860	9	7
5902	0	37	970	2	5
5903	1	62	290	0	4
5904	1	87	1420	5	6
5905	0	46	560	8	6
5906	1	74	870	5	0
5907	0	69	800	6	4
5908	0	57	710	7	3
5909	1	70	750	4	3
5910	1	26	200	5	2
5911	0	41	1090	7	2
5912	1	19	740	7	5
5913	1	51	930	3	4
5914	1	22	1120	7	5
5915	0	74	1130	3	6
5916	1	39	170	8	5
5917	0	75	1230	2	5
5918	0	42	1240	0	3
5919	0	79	1260	3	6
5920	0	86	1320	8	6
5921	0	37	210	7	4
5922	1	41	420	5	4
5923	0	63	1440	5	4
5924	1	40	170	0	4
5925	1	80	680	6	3
5926	0	83	200	2	5
5927	0	32	700	2	5
5928	1	41	920	9	1
5929	0	34	1200	3	6
5930	0	80	340	6	0
5931	0	30	760	9	2
5932	1	58	1140	9	2
5933	0	76	430	3	5
5934	0	83	620	9	2
5935	0	51	430	8	6
5936	1	34	230	0	2
5937	1	36	1030	6	4
5938	1	23	1130	3	6
5939	1	28	410	3	1
5940	1	23	700	6	4
5941	1	41	1040	6	4
5942	1	20	1020	2	5
5943	0	29	430	5	0
5944	1	88	1430	6	4
5945	0	38	940	9	4
5946	0	86	1180	5	6
5947	0	46	610	7	0
5948	1	35	1240	4	2
5949	1	53	480	0	2
5950	1	30	600	8	6
5951	1	27	220	0	7
5952	1	82	950	9	1
5953	1	85	520	2	6
5954	1	35	280	1	2
5955	1	58	1320	1	3
5956	1	66	660	4	6
5957	0	46	660	9	4
5958	1	35	1340	5	6
5959	0	28	900	6	4
5960	0	44	1110	6	5
5961	1	49	880	8	1
5962	1	75	380	8	6
5963	1	77	900	3	6
5964	0	81	1120	5	0
5965	0	39	520	0	4
5966	0	34	270	4	6
5967	1	82	280	2	4
5968	0	84	580	0	3
5969	0	45	1070	0	6
5970	0	87	430	1	3
5971	1	29	480	0	4
5972	0	53	810	7	7
5973	0	89	250	4	4
5974	0	72	790	0	5
5975	0	81	1260	2	6
5976	1	44	190	1	4
5977	0	32	450	1	0
5978	0	88	1450	3	6
5979	0	18	680	0	1
5980	1	37	210	9	7
5981	1	86	1390	4	6
5982	1	58	990	4	6
5983	1	45	560	0	3
5984	1	54	280	8	7
5985	1	77	930	8	6
5986	1	29	1460	7	2
5987	0	40	200	7	4
5988	0	80	240	8	0
5989	0	24	650	7	6
5990	1	29	1420	8	6
5991	0	51	1470	8	2
5992	1	34	320	3	5
5993	1	64	1310	3	6
5994	0	25	1390	2	3
5995	1	78	860	4	0
5996	1	52	660	0	1
5997	0	66	720	6	4
5998	1	35	1140	7	2
5999	1	77	760	1	3
6000	0	28	1330	0	3
6001	0	24	1360	8	2
6002	1	33	1340	3	6
6003	1	89	230	5	4
6004	0	60	640	3	6
6005	0	19	1120	1	3
6006	1	30	1050	6	4
6007	0	23	1060	6	3
6008	0	27	760	8	6
6009	0	66	770	2	5
6010	0	89	210	7	0
6011	0	81	1300	3	6
6012	0	29	1150	1	3
6013	0	78	330	7	4
6014	1	71	980	9	7
6015	0	54	820	8	3
6016	0	61	240	7	4
6017	0	86	830	2	3
6018	1	47	370	0	4
6019	1	70	1230	3	1
6020	1	88	440	8	0
6021	0	87	900	2	5
6022	0	77	1060	0	4
6023	0	78	560	5	0
6024	1	86	390	6	4
6025	0	77	650	3	5
6026	1	51	260	0	2
6027	1	30	860	6	4
6028	1	76	790	0	3
6029	0	18	260	2	0
6030	1	30	1040	4	6
6031	0	51	1210	3	6
6032	1	86	810	9	4
6033	1	66	1010	8	5
6034	1	24	1140	6	3
6035	0	85	260	5	0
6036	1	42	600	4	4
6037	1	71	1370	5	3
6038	0	23	1410	4	6
6039	1	59	460	9	7
6040	0	66	1480	0	6
6041	1	47	1120	0	3
6042	1	41	950	3	1
6043	1	49	1220	9	6
6044	1	28	380	7	6
6045	0	68	200	0	4
6046	0	74	410	5	0
6047	1	53	230	2	6
6048	0	28	560	7	0
6049	0	78	1470	5	0
6050	0	41	590	8	5
6051	1	88	320	4	3
6052	1	50	820	2	2
6053	1	85	320	1	3
6054	1	24	430	2	2
6055	1	74	880	9	3
6056	0	34	1260	7	6
6057	1	43	740	2	5
6058	0	22	270	3	1
6059	0	38	820	9	6
6060	1	27	880	2	5
6061	1	25	680	6	1
6062	0	59	1090	3	5
6063	0	47	460	2	4
6064	0	48	250	2	5
6065	0	60	1270	3	6
6066	0	56	170	9	2
6067	1	82	690	1	6
6068	1	19	580	0	3
6069	0	89	550	1	3
6070	0	87	540	9	2
6071	1	71	930	1	4
6072	0	34	1470	8	0
6073	1	60	850	7	4
6074	1	36	950	2	5
6075	1	85	180	8	5
6076	1	87	420	5	5
6077	1	52	1040	4	6
6078	0	27	230	7	0
6079	1	65	350	0	1
6080	0	84	1480	4	6
6081	0	89	900	6	4
6082	1	43	250	8	4
6083	1	65	1010	4	6
6084	0	68	1350	2	3
6085	1	68	180	6	4
6086	1	40	870	4	6
6087	0	56	160	3	4
6088	1	69	820	5	6
6089	0	85	1400	4	0
6090	1	26	950	7	6
6091	0	79	570	9	7
6092	0	47	410	2	5
6093	0	20	550	4	6
6094	0	45	970	5	0
6095	0	54	1250	5	5
6096	1	26	600	6	3
6097	0	21	1340	4	6
6098	1	18	970	3	3
6099	1	45	250	9	4
6100	1	66	160	5	5
6101	0	21	1090	7	5
6102	0	66	630	4	6
6103	1	86	1010	2	6
6104	1	56	820	2	4
6105	0	70	510	1	5
6106	1	86	730	1	2
6107	0	79	880	2	5
6108	1	71	840	6	4
6109	1	54	390	6	5
6110	0	46	1350	2	6
6111	1	27	330	5	4
6112	1	80	300	6	4
6113	0	29	1350	8	7
6114	0	67	740	0	3
6115	1	68	840	3	6
6116	0	34	1090	5	4
6117	0	51	1100	8	2
6118	0	75	1090	0	3
6119	0	38	1080	3	6
6120	0	62	290	1	3
6121	0	53	410	8	3
6122	0	40	200	5	0
6123	1	71	860	5	3
6124	1	77	1200	8	6
6125	1	50	660	9	5
6126	0	69	1180	9	6
6127	1	40	1250	7	6
6128	1	32	870	6	6
6129	1	68	780	5	0
6130	0	38	1330	6	3
6131	1	75	760	2	3
6132	1	43	740	5	3
6133	0	47	1270	3	6
6134	1	27	1230	3	6
6135	1	37	210	5	4
6136	1	24	620	3	1
6137	0	34	1030	1	3
6138	0	69	330	6	0
6139	0	28	1220	3	6
6140	0	81	1200	0	2
6141	0	37	670	4	6
6142	0	55	1350	0	2
6143	0	25	260	3	1
6144	1	82	380	3	1
6145	1	70	850	1	6
6146	1	54	570	2	2
6147	1	41	610	7	4
6148	1	20	180	9	2
6149	1	29	1250	9	5
6150	0	74	230	1	0
6151	1	32	380	8	1
6152	1	89	150	3	0
6153	1	57	1310	0	6
6154	1	35	600	7	3
6155	0	70	390	2	4
6156	1	44	1190	8	5
6157	0	51	640	1	1
6158	1	84	780	6	4
6159	1	42	330	7	4
6160	1	56	350	7	7
6161	0	43	1150	7	1
6162	0	63	490	5	0
6163	1	68	1100	8	4
6164	0	77	170	6	4
6165	1	86	1340	2	3
6166	0	67	380	7	5
6167	0	66	1400	3	0
6168	1	33	1330	8	4
6169	0	43	1020	4	6
6170	0	85	190	3	6
6171	0	63	510	8	5
6172	0	69	330	3	1
6173	1	74	310	0	4
6174	1	50	300	9	4
6175	1	86	600	9	2
6176	1	36	500	4	6
6177	1	68	300	2	3
6178	1	80	1260	5	6
6179	0	54	1340	7	6
6180	0	37	220	1	6
6181	0	42	770	2	3
6182	0	38	780	0	0
6183	1	32	1070	6	2
6184	1	84	610	1	4
6185	0	42	1470	4	6
6186	1	71	660	4	6
6187	0	86	610	0	3
6188	0	64	990	2	5
6189	0	67	980	7	5
6190	1	85	220	2	6
6191	0	37	220	0	2
6192	0	80	990	9	3
6193	1	52	230	5	2
6194	0	68	650	0	7
6195	0	63	1220	6	4
6196	0	82	1180	5	0
6197	0	27	360	1	3
6198	0	56	760	7	5
6199	1	85	430	6	2
6200	0	48	1290	9	4
6201	1	26	370	3	1
6202	0	20	420	4	0
6203	1	70	1030	7	5
6204	1	87	1120	6	6
6205	0	79	410	4	4
6206	0	72	570	4	0
6207	1	69	970	6	4
6208	1	66	1490	1	0
6209	0	66	810	1	3
6210	1	84	1470	0	6
6211	1	70	1400	6	2
6212	0	37	250	4	0
6213	1	66	1100	5	0
6214	1	33	1310	3	6
6215	0	21	400	6	7
6216	1	25	690	6	7
6217	1	75	670	7	6
6218	1	23	340	7	6
6219	0	89	1490	5	5
6220	0	30	1230	9	7
6221	1	56	790	4	4
6222	1	31	300	7	2
6223	1	52	350	0	2
6224	0	65	480	7	5
6225	0	54	980	4	6
6226	0	18	1300	6	0
6227	1	86	1300	4	6
6228	0	45	1240	3	3
6229	0	37	1360	5	3
6230	1	76	1210	0	6
6231	0	34	180	6	4
6232	0	88	1440	8	6
6233	1	24	670	1	0
6234	0	77	910	1	3
6235	0	28	1420	4	6
6236	1	54	1480	8	3
6237	1	53	630	6	6
6238	0	69	1360	3	6
6239	0	47	190	8	4
6240	0	63	160	2	2
6241	1	20	180	6	4
6242	0	70	1240	6	4
6243	1	21	190	6	6
6244	0	59	1440	7	3
6245	0	69	1470	5	0
6246	1	48	850	4	6
6247	0	58	1220	7	6
6248	1	64	1460	4	6
6249	1	74	1390	2	2
6250	0	83	1360	3	1
6251	0	73	330	6	1
6252	0	83	710	5	0
6253	1	63	1140	0	3
6254	1	25	360	5	0
6255	0	30	640	6	4
6256	0	63	900	2	5
6257	1	23	440	7	4
6258	1	29	320	6	4
6259	0	63	1140	7	4
6260	0	66	440	5	4
6261	0	51	230	8	4
6262	1	36	640	9	6
6263	1	66	680	8	3
6264	1	19	650	0	3
6265	0	55	210	4	5
6266	0	35	440	1	0
6267	0	47	530	1	4
6268	0	73	910	5	0
6269	0	62	840	8	4
6270	1	86	240	8	2
6271	0	77	910	7	2
6272	1	71	780	8	2
6273	1	43	650	2	4
6274	0	66	160	0	6
6275	0	39	890	6	4
6276	1	18	200	3	6
6277	1	77	770	4	1
6278	0	81	210	9	4
6279	1	70	1370	5	4
6280	1	49	1490	1	3
6281	0	54	1170	2	5
6282	1	73	1060	7	2
6283	0	31	420	7	1
6284	1	51	410	9	2
6285	0	57	770	5	2
6286	1	69	1140	6	6
6287	1	46	1160	0	3
6288	1	75	1040	6	4
6289	1	74	1230	9	6
6290	1	36	1130	5	2
6291	1	67	1320	3	2
6292	1	86	630	7	4
6293	0	89	620	5	0
6294	1	86	1140	4	6
6295	1	34	960	9	4
6296	1	71	260	2	0
6297	0	27	990	5	6
6298	1	68	660	0	5
6299	1	48	840	3	6
6300	0	63	680	9	7
6301	0	69	810	7	4
6302	0	52	1260	2	6
6303	1	79	890	5	5
6304	0	69	1320	7	5
6305	0	77	1290	6	4
6306	0	68	300	2	5
6307	1	70	210	4	6
6308	0	31	810	5	2
6309	0	54	790	3	6
6310	1	59	440	7	0
6311	0	46	550	0	3
6312	1	54	760	7	5
6313	1	70	1120	1	2
6314	1	51	290	7	0
6315	1	79	810	8	4
6316	1	25	260	4	6
6317	0	36	1160	7	3
6318	1	68	1010	0	4
6319	1	64	700	2	2
6320	1	83	800	2	2
6321	1	79	340	4	6
6322	0	43	320	9	0
6323	1	72	1380	4	6
6324	0	86	1390	9	6
6325	0	82	210	2	4
6326	1	78	620	8	2
6327	1	33	1280	1	6
6328	0	64	1250	2	5
6329	1	21	830	9	5
6330	0	71	510	2	4
6331	1	38	220	1	2
6332	1	35	1030	5	0
6333	1	44	1170	6	4
6334	0	53	430	9	4
6335	0	43	830	3	6
6336	0	18	270	3	1
6337	1	48	950	0	5
6338	0	30	710	0	2
6339	0	42	1270	8	2
6340	1	87	840	8	3
6341	0	60	1000	2	1
6342	0	67	910	1	0
6343	1	73	1230	2	5
6344	1	42	1070	7	2
6345	0	83	1250	7	6
6346	1	48	1480	5	2
6347	1	36	220	4	2
6348	0	67	1160	5	0
6349	1	75	780	5	2
6350	1	53	1040	4	6
6351	0	88	1240	6	4
6352	0	20	1420	6	3
6353	1	48	310	9	7
6354	1	26	410	6	4
6355	0	33	850	1	6
6356	1	65	180	0	4
6357	0	34	1340	9	6
6358	0	73	370	2	5
6359	1	27	920	6	3
6360	1	46	470	4	4
6361	1	72	840	2	6
6362	1	49	160	1	2
6363	0	31	1130	6	4
6364	0	62	660	6	6
6365	1	39	980	8	5
6366	1	86	470	8	2
6367	1	27	960	8	5
6368	1	56	390	5	4
6369	0	45	900	4	6
6370	1	18	260	7	0
6371	0	72	940	0	3
6372	0	76	1360	4	4
6373	1	79	1150	5	6
6374	1	30	1030	4	6
6375	1	22	1370	5	0
6376	0	44	420	7	4
6377	0	68	520	3	3
6378	1	88	320	2	2
6379	0	68	270	6	4
6380	1	41	370	1	0
